clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_bst_baseline,split_v2,aroundhead,backhand
5_1_29_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,2,lob,Bottom,train,train,0.0,1.0
5_1_29_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,3,smash,Top,train,train,0.0,0.0
5_1_29_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,4,defensive_return_drive,Bottom,train,train,0.0,0.0
5_1_29_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,5,lob,Top,train,train,0.0,1.0
5_1_29_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,6,smash,Bottom,train,train,0.0,0.0
5_1_29_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,29,7,return_net,Top,train,train,0.0,1.0
5_1_30_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,1,short_service,Bottom,train,train,0.0,1.0
5_1_30_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,2,lob,Top,train,train,0.0,1.0
5_1_30_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,3,drop,Bottom,train,train,0.0,0.0
5_1_30_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,4,lob,Top,train,train,0.0,1.0
5_1_30_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,5,drop,Bottom,train,train,0.0,0.0
5_1_30_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,6,lob,Top,train,train,0.0,0.0
5_1_30_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,7,clear,Bottom,train,train,0.0,0.0
5_1_30_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,8,passive_drop,Top,train,train,0.0,1.0
5_1_30_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,9,net_shot,Bottom,train,train,0.0,1.0
5_1_30_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,10,lob,Top,train,train,0.0,1.0
5_1_30_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,11,drop,Bottom,train,train,0.0,0.0
5_1_30_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,12,net_shot,Top,train,train,0.0,0.0
5_1_30_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,13,lob,Bottom,train,train,0.0,0.0
5_1_30_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,14,passive_drop,Top,train,train,0.0,0.0
5_1_30_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,30,15,rush,Bottom,train,train,0.0,0.0
5_1_31_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,1,short_service,Bottom,train,train,0.0,1.0
5_1_31_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,2,cross_court_net_shot,Top,train,train,0.0,0.0
5_1_31_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,3,lob,Bottom,train,train,0.0,1.0
5_1_31_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,4,wrist_smash,Top,train,train,0.0,0.0
5_1_31_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,5,net_shot,Bottom,train,train,0.0,1.0
5_1_31_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,6,net_shot,Top,train,train,0.0,1.0
5_1_31_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,7,lob,Bottom,train,train,0.0,1.0
5_1_31_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,8,clear,Top,train,train,0.0,1.0
5_1_31_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,9,clear,Bottom,train,train,1.0,0.0
5_1_31_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,10,drop,Top,train,train,0.0,0.0
5_1_31_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,11,lob,Bottom,train,train,0.0,0.0
5_1_31_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,12,smash,Top,train,train,1.0,0.0
5_1_31_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,13,return_net,Bottom,train,train,0.0,1.0
5_1_31_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,14,lob,Top,train,train,0.0,1.0
5_1_31_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,15,back_court_drive,Bottom,train,train,0.0,1.0
5_1_31_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,16,cross_court_net_shot,Top,train,train,0.0,1.0
5_1_31_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,17,lob,Bottom,train,train,0.0,1.0
5_1_31_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,18,smash,Top,train,train,1.0,0.0
5_1_31_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,19,return_net,Bottom,train,train,0.0,1.0
5_1_31_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,20,cross_court_net_shot,Top,train,train,0.0,1.0
5_1_31_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,21,net_shot,Bottom,train,train,0.0,0.0
5_1_31_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,22,lob,Top,train,train,0.0,0.0
5_1_31_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,31,23,smash,Bottom,train,train,0.0,0.0
5_1_32_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,32,1,short_service,Bottom,train,train,0.0,1.0
5_1_32_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,32,2,lob,Top,train,train,0.0,1.0
5_1_32_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,32,3,clear,Bottom,train,train,0.0,1.0
5_1_32_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,32,4,smash,Top,train,train,1.0,0.0
5_1_33_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,1,short_service,Bottom,train,train,0.0,1.0
5_1_33_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,2,lob,Top,train,train,0.0,1.0
5_1_33_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,3,wrist_smash,Bottom,train,train,1.0,0.0
5_1_33_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,4,return_net,Top,train,train,0.0,1.0
5_1_33_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,5,net_shot,Bottom,train,train,0.0,1.0
5_1_33_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,6,lob,Top,train,train,0.0,1.0
5_1_33_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,7,drop,Bottom,train,train,1.0,0.0
5_1_33_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,8,net_shot,Top,train,train,0.0,0.0
5_1_33_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,9,lob,Bottom,train,train,0.0,0.0
5_1_33_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,33,10,clear,Top,train,train,0.0,1.0
5_1_34_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,1,long_service,Top,train,train,0.0,1.0
5_1_34_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,2,drop,Bottom,train,train,1.0,0.0
5_1_34_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,3,cross_court_net_shot,Top,train,train,0.0,0.0
5_1_34_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,4,lob,Bottom,train,train,0.0,1.0
5_1_34_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,5,clear,Top,train,train,0.0,0.0
5_1_34_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,6,clear,Bottom,train,train,0.0,0.0
5_1_34_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,7,clear,Top,train,train,0.0,0.0
5_1_34_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,8,passive_drop,Bottom,train,train,0.0,0.0
5_1_34_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,9,lob,Top,train,train,0.0,0.0
5_1_34_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,10,clear,Bottom,train,train,0.0,1.0
5_1_34_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,11,clear,Top,train,train,1.0,0.0
5_1_34_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,12,clear,Bottom,train,train,0.0,0.0
5_1_34_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,13,clear,Top,train,train,0.0,1.0
5_1_34_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1,34,14,smash,Bottom,train,train,0.0,0.0
5_2_1_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,1,1,short_service,Top,train,train,0.0,1.0
5_2_1_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,1,2,lob,Bottom,train,train,0.0,1.0
5_2_1_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,1,3,clear,Top,train,train,1.0,0.0
5_2_1_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,1,4,smash,Bottom,train,train,0.0,0.0
5_2_2_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,2,1,short_service,Bottom,train,train,0.0,1.0
5_2_2_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,2,2,net_shot,Top,train,train,0.0,1.0
5_2_2_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,2,3,net_shot,Bottom,train,train,0.0,1.0
5_2_2_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,2,4,net_shot,Top,train,train,0.0,0.0
5_2_2_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,2,5,net_shot,Bottom,train,train,0.0,0.0
5_2_3_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,1,short_service,Top,train,train,0.0,1.0
5_2_3_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,2,lob,Bottom,train,train,0.0,1.0
5_2_3_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,3,passive_drop,Top,train,train,0.0,0.0
5_2_3_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,4,rush,Bottom,train,train,0.0,0.0
5_2_3_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,5,drive,Top,train,train,0.0,1.0
5_2_3_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,6,return_net,Bottom,train,train,0.0,1.0
5_2_3_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,7,net_shot,Top,train,train,0.0,1.0
5_2_3_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,8,net_shot,Bottom,train,train,0.0,1.0
5_2_3_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,9,lob,Top,train,train,0.0,1.0
5_2_3_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,10,clear,Bottom,train,train,0.0,0.0
5_2_3_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,3,11,drop,Top,train,train,1.0,0.0
5_2_4_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,1,short_service,Bottom,train,train,0.0,1.0
5_2_4_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,2,lob,Top,train,train,0.0,1.0
5_2_4_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,3,passive_drop,Bottom,train,train,0.0,0.0
5_2_4_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,4,cross_court_net_shot,Top,train,train,0.0,0.0
5_2_4_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,5,lob,Bottom,train,train,0.0,1.0
5_2_4_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,6,drop,Top,train,train,0.0,0.0
5_2_4_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,7,net_shot,Bottom,train,train,0.0,0.0
5_2_4_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,8,net_shot,Top,train,train,0.0,0.0
5_2_4_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,9,net_shot,Bottom,train,train,0.0,0.0
5_2_4_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,10,lob,Top,train,train,0.0,0.0
5_2_4_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,4,11,smash,Bottom,train,train,0.0,0.0
5_2_5_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,1,short_service,Top,train,train,0.0,1.0
5_2_5_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,2,net_shot,Bottom,train,train,0.0,1.0
5_2_5_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,3,net_shot,Top,train,train,0.0,1.0
5_2_5_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,4,cross_court_net_shot,Bottom,train,train,0.0,0.0
5_2_5_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,5,lob,Top,train,train,0.0,1.0
5_2_5_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,6,passive_drop,Bottom,train,train,0.0,1.0
5_2_5_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,7,net_shot,Top,train,train,0.0,1.0
5_2_5_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,8,lob,Bottom,train,train,0.0,1.0
5_2_5_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,9,drop,Top,train,train,1.0,0.0
5_2_5_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,10,net_shot,Bottom,train,train,0.0,1.0
5_2_5_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,5,11,net_shot,Top,train,train,0.0,1.0
5_2_6_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,1,short_service,Bottom,train,train,0.0,1.0
5_2_6_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,2,net_shot,Top,train,train,0.0,0.0
5_2_6_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,3,net_shot,Bottom,train,train,0.0,0.0
5_2_6_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,4,lob,Top,train,train,0.0,0.0
5_2_6_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,5,back_court_drive,Bottom,train,train,0.0,0.0
5_2_6_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,6,drive,Top,train,train,0.0,0.0
5_2_6_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,7,return_net,Bottom,train,train,0.0,0.0
5_2_6_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,8,lob,Top,train,train,0.0,1.0
5_2_6_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,9,smash,Bottom,train,train,0.0,0.0
5_2_6_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,6,10,return_net,Top,train,train,0.0,0.0
5_2_7_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,7,1,short_service,Bottom,train,train,0.0,1.0
5_2_7_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,7,2,net_shot,Top,train,train,0.0,1.0
5_2_7_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,7,3,net_shot,Bottom,train,train,0.0,1.0
5_2_7_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,7,4,lob,Top,train,train,0.0,1.0
5_2_8_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,8,1,unknown,Bottom,train,,,
5_2_9_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,1,short_service,Bottom,train,train,0.0,1.0
5_2_9_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,2,lob,Top,train,train,0.0,1.0
5_2_9_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,3,clear,Bottom,train,train,1.0,0.0
5_2_9_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,4,smash,Top,train,train,0.0,0.0
5_2_9_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,5,return_net,Bottom,train,train,0.0,0.0
5_2_9_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,6,net_shot,Top,train,train,0.0,0.0
5_2_9_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,7,net_shot,Bottom,train,train,0.0,0.0
5_2_9_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,8,lob,Top,train,train,0.0,0.0
5_2_9_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,9,wrist_smash,Bottom,train,train,0.0,0.0
5_2_9_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,10,cross_court_net_shot,Top,train,train,0.0,0.0
5_2_9_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,9,11,cross_court_net_shot,Bottom,train,train,0.0,1.0
5_2_10_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,1,short_service,Bottom,train,train,0.0,1.0
5_2_10_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,2,lob,Top,train,train,0.0,0.0
5_2_10_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,3,passive_drop,Bottom,train,train,0.0,1.0
5_2_10_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,4,cross_court_net_shot,Top,train,train,0.0,1.0
5_2_10_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,5,lob,Bottom,train,train,0.0,0.0
5_2_10_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,6,drop,Top,train,train,0.0,0.0
5_2_10_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,7,return_net,Bottom,train,train,0.0,0.0
5_2_10_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,8,lob,Top,train,train,0.0,0.0
5_2_10_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,9,clear,Bottom,train,train,1.0,0.0
5_2_10_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,10,passive_drop,Top,train,train,1.0,0.0
5_2_10_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,11,cross_court_net_shot,Bottom,train,train,0.0,1.0
5_2_10_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,12,net_shot,Top,train,train,0.0,0.0
5_2_10_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,13,lob,Bottom,train,train,0.0,0.0
5_2_10_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,14,drop,Top,train,train,0.0,0.0
5_2_10_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,15,net_shot,Bottom,train,train,0.0,0.0
5_2_10_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,16,lob,Top,train,train,0.0,0.0
5_2_10_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,17,drop,Bottom,train,train,0.0,0.0
5_2_10_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,18,net_shot,Top,train,train,0.0,0.0
5_2_10_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,19,lob,Bottom,train,train,0.0,0.0
5_2_10_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,20,drop,Top,train,train,0.0,0.0
5_2_10_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,21,net_shot,Bottom,train,train,0.0,1.0
5_2_10_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,22,lob,Top,train,train,0.0,1.0
5_2_10_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,10,23,clear,Bottom,train,train,0.0,0.0
5_2_11_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,1,short_service,Top,train,train,0.0,1.0
5_2_11_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,2,net_shot,Bottom,train,train,0.0,1.0
5_2_11_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,3,lob,Top,train,train,0.0,1.0
5_2_11_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,4,passive_drop,Bottom,train,train,0.0,0.0
5_2_11_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,5,lob,Top,train,train,0.0,1.0
5_2_11_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,6,clear,Bottom,train,train,0.0,1.0
5_2_11_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,7,smash,Top,train,train,0.0,0.0
5_2_11_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,8,return_net,Bottom,train,train,0.0,1.0
5_2_11_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,9,return_net,Top,train,train,0.0,1.0
5_2_11_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,10,cross_court_net_shot,Bottom,train,train,0.0,1.0
5_2_11_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,11,lob,Top,train,train,0.0,0.0
5_2_11_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,12,passive_drop,Bottom,train,train,0.0,0.0
5_2_11_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,13,return_net,Top,train,train,0.0,0.0
5_2_11_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,14,lob,Bottom,train,train,0.0,0.0
5_2_11_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,11,15,clear,Top,train,train,1.0,0.0
